File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInstantiate","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInstantiate","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInstantiate","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRender","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRender","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRender","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMount","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMount","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMount","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMount","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInsertChild","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInsertChild","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInsertChild","nextRef","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInsertChild","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeInsertChild","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeReplaceChild","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeReplaceChild","newNode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeReplaceChild","refNode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeReplaceChild","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeReplaceChild","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMoveChild","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMoveChild","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMoveChild","nextRef","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeMoveChild","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRemoveChild","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRemoveChild","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRemoveChild","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRemoveAllChildren","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRemoveAllChildren","nodes","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeRemoveAllChildren","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncVNodes","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncVNodes","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncVNodes","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncVNodes","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_canSyncVNodes","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_canSyncVNodes","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_canSyncVNodes","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildren","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildren","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildren","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildren","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildren","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenNaive","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenNaive","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenNaive","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenNaive","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenNaive","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenTrackByKeys","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenTrackByKeys","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenTrackByKeys","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenTrackByKeys","owner","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_syncChildrenTrackByKeys","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_lis","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","_lis","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeAttrs","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeAttrs","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeAttrs","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeAttrs","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncDynamicShapeAttrs","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncDynamicShapeAttrs","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncDynamicShapeAttrs","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncDynamicShapeAttrs","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeProps","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeProps","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeProps","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","syncStaticShapeProps","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","createVText","content","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","createVText","funRet","VNode"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","createVElement","tagName","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","createVElement","funRet","VNode"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","createVSvgElement","tagName","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","createVSvgElement","funRet","VNode"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","setAttr","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","setAttr","key","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","setAttr","value","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","setAttr","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","matchesWithAncestors","element","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","matchesWithAncestors","selector","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","matchesWithAncestors","sentinel","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.misc.ts","matchesWithAncestors","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","success","funRet","Promise<boolean>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","failure","reason","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","failure","funRet","Promise<never>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","evaluate","value","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","evaluate","errMsg","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","evaluate","funRet","Promise<boolean>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectEq","left","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectEq","right","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectEq","funRet","Promise<boolean>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectDeepEq","left","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectDeepEq","right","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectDeepEq","funRet","Promise<boolean>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectMatches","input","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectMatches","regexp","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectMatches","funRet","Promise<boolean>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectReject","f","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/integration_test/functions/src/inferTypes.testing.ts","expectReject","funRet","(event: any) => Promise<boolean>"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","expectedTrigger","resource","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","expectedTrigger","eventType","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","expectedTrigger","funRet","{ eventTrigger: { resource: string; eventType: string; }; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","constructEvent","oldValue","{ fields?: any; name?: string; createTime?: string; updateTime?: string; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","constructEvent","value","{ fields?: any; name?: string; createTime?: string; updateTime?: string; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","constructEvent","funRet","{ data: { oldValue: { fields?: any; name?: string; createTime?: string; updateTime?: string; }; value: { fields?: any; name?: string; createTime?: string; updateTime?: string; }; }; resource: string; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","createOldValue","funRet","{ fields: any; name: string; createTime: string; updateTime: string; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/providers/inferTypes.firestore.spec.ts","createValue","funRet","{ fields: any; name: string; createTime: string; updateTime: string; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/support/inferTypes.helpers.ts","fakeConfig","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/support/inferTypes.helpers.ts","fakeConfig","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/support/inferTypes.helpers.ts","unsetSingleton","funRet","void"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockCredentialFetch","tokenToReturn","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockCredentialFetch","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRCVariableFetch","projectId","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRCVariableFetch","varName","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRCVariableFetch","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRCVariableFetch","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRCVariableFetch","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatch","projectId","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatch","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatch","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatch","updateTime","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatch","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatchTimeout","projectId","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatchTimeout","delay","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatchTimeout","token","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetaVariableWatchTimeout","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockCreateToken","token","{ access_token: string; expires_in: number; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockCreateToken","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRefreshToken","token","{ access_token: string; expires_in: number; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockRefreshToken","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetadataServiceToken","token","{ access_token: string; expires_in: number; }"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/spec/fixtures/inferTypes.http.ts","mockMetadataServiceToken","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/inferTypes.testing.ts","whereAreTheBugs","funRet","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","database","database","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","database","funRet","DatabaseBuilder"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","namespace","namespace","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","namespace","funRet","NamespaceBuilder"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","document","path","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","document","funRet","DocumentBuilder"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/src/providers/inferTypes.firestore.ts","isDeltaDocumentSnapshot","data","any"
